id,transaction_id,event_id,timestamp,value,in_seq_pos
3812,948,4,2022-03-22 08:54:57.551971,,1
3813,949,9,2022-04-05 08:55:02.552081,,4
3814,949,11,2022-04-05 08:54:56.552081,,3
3815,949,9,2022-04-05 08:54:59.552081,,3
3816,949,14,2022-04-05 08:54:53.552081,,2
3817,949,10,2022-04-05 08:54:54.552081,,3
3818,950,13,2022-03-01 08:54:58.552323,,3
3819,950,5,2022-03-01 08:54:59.552323,,3
3820,950,6,2022-03-01 08:54:57.552323,,3
3821,950,2,2022-03-01 08:55:00.552323,,2
3822,950,12,2022-03-01 08:54:57.552323,,3
3823,951,6,2022-03-04 08:54:54.552489,,2
3824,951,15,2022-03-04 08:54:55.552489,,1
3825,951,3,2022-03-04 08:54:53.552489,,3
3826,951,9,2022-03-04 08:54:58.552489,,2
3827,951,8,2022-03-04 08:54:55.552489,,1
3828,952,11,2022-04-07 08:54:54.552642,,2
3829,952,7,2022-04-07 08:54:58.552642,,1
3830,952,7,2022-04-07 08:55:02.552642,,3
3831,953,14,2022-01-26 08:54:59.552755,,2
3832,953,6,2022-01-26 08:54:59.552755,,2
3833,953,14,2022-01-26 08:55:02.552755,,2
3834,953,6,2022-01-26 08:54:54.552755,,2
3835,953,4,2022-01-26 08:55:01.552755,,2
3836,954,9,2022-02-06 08:54:55.552935,,4
3837,954,11,2022-02-06 08:54:57.552935,,1
3838,954,12,2022-02-06 08:55:01.552935,,4
3839,954,10,2022-02-06 08:54:53.552935,,2
3840,954,2,2022-02-06 08:54:56.552935,,4
3841,955,10,2022-02-06 08:54:54.553322,,1
3842,955,14,2022-02-06 08:54:57.553322,,3
3843,955,14,2022-02-06 08:55:00.553322,,1
3844,955,1,2022-02-06 08:54:53.553322,,3
3845,956,13,2022-05-21 08:54:54.553490,,4
3846,956,16,2022-05-21 08:55:02.553490,,3
3847,956,5,2022-05-21 08:54:54.553490,,1
3848,956,3,2022-05-21 08:54:53.553490,,4
3849,957,13,2022-05-04 08:55:01.553724,,1
3850,957,16,2022-05-04 08:54:59.553724,,1
3851,957,12,2022-05-04 08:54:54.553724,,1
3852,957,11,2022-05-04 08:55:02.553724,,3
3853,957,4,2022-05-04 08:54:54.553724,,4
3854,958,7,2022-03-30 08:54:56.553917,,3
3855,958,8,2022-03-30 08:54:54.553917,,3
3856,958,9,2022-03-30 08:54:58.553917,,3
3857,958,8,2022-03-30 08:55:02.553917,,2
3858,959,8,2022-01-15 08:54:57.554051,,2
3859,959,4,2022-01-15 08:54:59.554051,,1
3860,959,14,2022-01-15 08:55:00.554051,,2
3861,959,11,2022-01-15 08:54:59.554051,,2
3862,960,14,2022-04-12 08:54:53.554280,,4
3863,960,14,2022-04-12 08:54:53.554280,,1
3864,960,1,2022-04-12 08:54:55.554280,,3
3865,960,1,2022-04-12 08:54:55.554280,,3
3866,960,14,2022-04-12 08:54:59.554280,,3
3867,961,12,2022-05-12 08:54:57.554442,,4
3868,961,5,2022-05-12 08:54:59.554442,,1
3869,961,6,2022-05-12 08:55:02.554442,,4
3870,962,10,2022-02-22 08:55:02.554753,,1
3871,962,8,2022-02-22 08:54:56.554753,,3
3872,962,3,2022-02-22 08:54:53.554753,,4
3873,963,9,2022-05-21 08:55:00.555024,,2
3874,963,8,2022-05-21 08:54:59.555024,,4
3875,963,15,2022-05-21 08:54:54.555024,,2
3876,963,15,2022-05-21 08:55:01.555024,,3
3877,963,8,2022-05-21 08:55:02.555024,,3
3878,964,6,2022-05-10 08:54:53.555418,,2
3879,964,13,2022-05-10 08:54:54.555418,,2
3880,964,5,2022-05-10 08:54:54.555418,,2
3881,964,7,2022-05-10 08:54:54.555418,,3
3882,964,15,2022-05-10 08:54:58.555418,,2
3883,965,8,2022-02-25 08:54:54.555804,,4
3884,965,13,2022-02-25 08:55:02.555804,,1
3885,965,6,2022-02-25 08:55:01.555804,,3
3886,966,6,2022-03-26 08:54:59.555920,,4
3887,966,15,2022-03-26 08:55:01.555920,,1
3888,966,4,2022-03-26 08:54:56.555920,,3
3889,966,8,2022-03-26 08:54:56.555920,,2
3890,967,1,2022-03-15 08:54:58.556051,,2
3891,967,16,2022-03-15 08:54:57.556051,,1
3892,967,5,2022-03-15 08:54:58.556051,,1
3893,967,3,2022-03-15 08:54:57.556051,,3
3894,967,3,2022-03-15 08:54:57.556051,,2
3895,968,5,2022-02-03 08:55:02.556211,,1
3896,968,15,2022-02-03 08:55:00.556211,,1
3897,968,1,2022-02-03 08:55:00.556211,,4
3898,969,9,2022-03-05 08:54:54.556331,,2
3899,969,12,2022-03-05 08:55:01.556331,,2
3900,969,8,2022-03-05 08:55:01.556331,,1
3901,969,12,2022-03-05 08:54:53.556331,,4
3902,970,1,2022-04-04 08:54:53.556460,,4
3903,970,9,2022-04-04 08:54:54.556460,,4
3904,970,15,2022-04-04 08:54:59.556460,,2
3905,971,5,2022-03-19 08:54:54.556572,,3
3906,971,16,2022-03-19 08:54:57.556572,,3
3907,971,11,2022-03-19 08:54:58.556572,,2
3908,971,14,2022-03-19 08:55:01.556572,,4
3909,971,4,2022-03-19 08:54:54.556572,,4
3910,972,6,2022-04-08 08:54:53.556720,,1
3911,972,4,2022-04-08 08:54:53.556720,,2
3912,972,8,2022-04-08 08:54:55.556720,,4
3913,973,16,2022-02-24 08:54:59.556850,,1
3914,973,6,2022-02-24 08:54:53.556850,,3
3915,973,6,2022-02-24 08:54:56.556850,,2
3916,973,7,2022-02-24 08:55:01.556850,,2
3917,974,8,2022-05-16 08:55:01.557187,,2
3918,974,14,2022-05-16 08:55:00.557187,,1
3919,974,11,2022-05-16 08:55:02.557187,,2
3920,974,16,2022-05-16 08:55:01.557187,,1
3921,974,3,2022-05-16 08:54:56.557187,,2
3922,975,2,2022-03-23 08:55:00.557367,,2
3923,975,16,2022-03-23 08:54:54.557367,,1
3924,975,5,2022-03-23 08:54:56.557367,,3
3925,975,5,2022-03-23 08:55:02.557367,,1
3926,975,1,2022-03-23 08:54:59.557367,,3
3927,976,16,2022-02-01 08:55:02.557532,,4
3928,976,14,2022-02-01 08:55:01.557532,,4
3929,976,10,2022-02-01 08:54:57.557532,,2
3930,976,16,2022-02-01 08:55:02.557532,,3
3931,977,16,2022-03-05 08:54:54.557666,,4
3932,977,3,2022-03-05 08:54:53.557666,,4
3933,977,1,2022-03-05 08:55:02.557666,,2
3934,977,8,2022-03-05 08:54:55.557666,,3
3935,977,16,2022-03-05 08:54:55.557666,,1
3936,978,8,2022-05-04 08:54:55.557925,,1
3937,978,4,2022-05-04 08:55:02.557925,,3
3938,978,13,2022-05-04 08:54:59.557925,,3
3939,979,6,2022-03-28 08:55:00.558226,,4
3940,979,4,2022-03-28 08:55:02.558226,,2
3941,979,6,2022-03-28 08:54:55.558226,,3
3942,979,2,2022-03-28 08:54:57.558226,,3
3943,979,5,2022-03-28 08:54:54.558226,,3
3944,980,10,2022-03-08 08:54:57.558387,,1
3945,980,7,2022-03-08 08:54:58.558387,,4
3946,980,5,2022-03-08 08:54:59.558387,,3
3947,980,16,2022-03-08 08:54:59.558387,,1
3948,981,15,2022-01-08 08:54:58.558530,,2
3949,981,1,2022-01-08 08:54:56.558530,,3
3950,981,1,2022-01-08 08:54:59.558530,,3
3951,981,5,2022-01-08 08:54:56.558530,,1
3952,982,10,2022-02-08 08:55:01.558658,,4
3953,982,13,2022-02-08 08:55:00.558658,,4
3954,982,14,2022-02-08 08:55:01.558658,,2
3955,982,13,2022-02-08 08:55:01.558658,,2
3956,982,16,2022-02-08 08:55:02.558658,,3
3957,983,6,2022-01-08 08:55:02.558813,,4
3958,983,15,2022-01-08 08:55:01.558813,,3
3959,983,1,2022-01-08 08:54:59.558813,,3
3960,983,8,2022-01-08 08:54:58.558813,,1
3961,983,5,2022-01-08 08:55:01.558813,,3
3962,984,12,2022-04-26 08:55:00.558963,,1
3963,984,4,2022-04-26 08:54:55.558963,,2
3964,984,4,2022-04-26 08:54:57.558963,,3
3965,984,12,2022-04-26 08:54:54.558963,,1
3966,985,10,2022-04-17 08:55:02.559216,,4
3967,985,5,2022-04-17 08:54:55.559216,,1
3968,985,14,2022-04-17 08:54:57.559216,,3
3969,985,2,2022-04-17 08:54:58.559216,,3
3970,985,12,2022-04-17 08:54:55.559216,,4
3971,986,3,2022-02-24 08:54:56.559532,,4
3972,986,6,2022-02-24 08:54:58.559532,,1
3973,986,8,2022-02-24 08:54:56.559532,,4
3974,986,14,2022-02-24 08:55:00.559532,,4
3975,987,2,2022-01-27 08:54:56.559834,,1
3976,987,16,2022-01-27 08:54:53.559834,,2
3977,987,7,2022-01-27 08:54:57.559834,,2
3978,988,11,2022-03-05 08:54:56.560130,,1
3979,988,14,2022-03-05 08:54:57.560130,,4
3980,988,15,2022-03-05 08:54:55.560130,,2
3981,988,12,2022-03-05 08:55:02.560130,,4
3982,988,1,2022-03-05 08:54:56.560130,,4
3983,989,4,2022-05-22 08:55:02.560292,,4
3984,989,2,2022-05-22 08:55:00.560292,,1
3985,989,1,2022-05-22 08:54:54.560292,,3
3986,989,15,2022-05-22 08:54:59.560292,,3
3987,990,10,2022-04-06 08:54:56.560431,,1
3988,990,4,2022-04-06 08:55:02.560431,,4
3989,990,16,2022-04-06 08:55:01.560431,,1
3990,991,1,2022-02-19 08:54:58.560551,,4
3991,991,16,2022-02-19 08:54:57.560551,,2
3992,991,12,2022-02-19 08:54:56.560551,,3
3993,991,11,2022-02-19 08:54:59.560551,,1
3994,991,7,2022-02-19 08:54:55.560551,,3
3995,992,2,2022-01-12 08:54:56.560706,,1
3996,992,16,2022-01-12 08:55:01.560706,,1
3997,992,10,2022-01-12 08:55:01.560706,,3
3998,992,9,2022-01-12 08:54:59.560706,,1
3999,992,5,2022-01-12 08:54:56.560706,,2
4000,993,5,2022-04-20 08:54:58.560883,,2
4001,993,5,2022-04-20 08:55:02.560883,,2
4002,993,2,2022-04-20 08:55:01.560883,,4
4003,993,10,2022-04-20 08:55:01.560883,,3
4004,993,5,2022-04-20 08:54:54.560883,,2
4005,994,14,2022-05-09 08:54:57.561172,,4
4006,994,15,2022-05-09 08:55:00.561172,,3
4007,994,9,2022-05-09 08:54:59.561172,,4
4008,994,9,2022-05-09 08:55:02.561172,,4
4009,994,1,2022-05-09 08:55:02.561172,,3
4010,995,11,2022-03-15 08:54:54.561355,,3
4011,995,16,2022-03-15 08:54:57.561355,,2
4012,995,3,2022-03-15 08:55:01.561355,,2
4013,996,9,2022-01-10 08:54:57.561491,,1
4014,996,12,2022-01-10 08:54:56.561491,,4
4015,996,15,2022-01-10 08:54:56.561491,,4
4016,997,9,2022-03-05 08:55:02.561818,,4
4017,997,14,2022-03-05 08:54:54.561818,,3
4018,997,12,2022-03-05 08:55:00.561818,,2
4019,998,11,2022-02-16 08:54:54.562121,,3
4020,998,1,2022-02-16 08:55:02.562121,,3
4021,998,9,2022-02-16 08:54:54.562121,,1
4022,998,9,2022-02-16 08:54:59.562121,,3
4023,998,7,2022-02-16 08:54:59.562121,,4
4024,999,5,2022-03-04 08:54:58.562317,,2
4025,999,11,2022-03-04 08:55:00.562317,,2
4026,999,9,2022-03-04 08:54:54.562317,,1
4027,999,10,2022-03-04 08:55:02.562317,,4
4028,999,9,2022-03-04 08:54:56.562317,,1
4029,1000,6,2022-03-24 08:54:55.562658,,1
4030,1000,11,2022-03-24 08:55:02.562658,,4
4031,1000,6,2022-03-24 08:55:02.562658,,3
4032,1001,10,2022-03-12 08:55:00.562904,,1
4033,1001,15,2022-03-12 08:55:01.562904,,2
4034,1001,5,2022-03-12 08:54:53.562904,,4
4035,1001,14,2022-03-12 08:54:57.562904,,1
4036,1001,13,2022-03-12 08:54:57.562904,,4
4037,1002,11,2022-04-16 08:54:57.563078,,2
4038,1002,3,2022-04-16 08:54:53.563078,,1
4039,1002,1,2022-04-16 08:54:58.563078,,1
4040,1002,15,2022-04-16 08:54:53.563078,,4
4041,1002,1,2022-04-16 08:54:54.563078,,4
4042,1003,7,2022-02-24 08:55:01.563241,,3
4043,1003,7,2022-02-24 08:54:59.563241,,4
4044,1003,2,2022-02-24 08:54:54.563241,,2
4045,1003,11,2022-02-24 08:54:55.563241,,1
4046,1003,14,2022-02-24 08:54:56.563241,,1
4047,1004,5,2022-04-17 08:55:00.563775,,3
4048,1004,11,2022-04-17 08:54:54.563775,,1
4049,1004,13,2022-04-17 08:54:58.563775,,4
4050,1004,3,2022-04-17 08:55:01.563775,,3
4051,1005,13,2022-03-01 08:54:55.564105,,4
4052,1005,12,2022-03-01 08:55:02.564105,,1
4053,1005,16,2022-03-01 08:55:01.564105,,1
4054,1005,9,2022-03-01 08:54:54.564105,,2
4055,1005,1,2022-03-01 08:55:01.564105,,4
4056,1006,15,2022-02-07 08:55:01.564459,,1
4057,1006,5,2022-02-07 08:54:57.564459,,1
4058,1006,14,2022-02-07 08:54:57.564459,,2
4059,1006,1,2022-02-07 08:55:00.564459,,2
4060,1006,5,2022-02-07 08:54:53.564459,,4
4061,1007,14,2022-04-08 08:54:57.564686,,4
4062,1007,8,2022-04-08 08:54:56.564686,,2
4063,1007,5,2022-04-08 08:55:00.564686,,4
4064,1008,10,2022-04-03 08:54:59.564807,,3
4065,1008,6,2022-04-03 08:54:55.564807,,3
4066,1008,14,2022-04-03 08:54:56.564807,,2
4067,1008,8,2022-04-03 08:54:54.564807,,1
4068,1009,4,2022-03-11 08:55:00.564938,,3
4069,1009,10,2022-03-11 08:54:59.564938,,1
4070,1009,16,2022-03-11 08:54:58.564938,,2
4071,1010,2,2022-02-15 08:54:59.565117,,4
4072,1010,12,2022-02-15 08:54:57.565117,,1
4073,1010,1,2022-02-15 08:54:59.565117,,1
4074,1011,1,2022-03-29 08:54:57.565347,,1
4075,1011,16,2022-03-29 08:55:02.565347,,2
4076,1011,4,2022-03-29 08:55:01.565347,,2
4077,1012,10,2022-02-04 08:54:59.565526,,1
4078,1012,6,2022-02-04 08:54:58.565526,,1
4079,1012,7,2022-02-04 08:54:53.565526,,1
4080,1012,13,2022-02-04 08:54:53.565526,,4
4081,1013,16,2022-05-07 08:55:00.565666,,3
4082,1013,8,2022-05-07 08:54:56.565666,,2
4083,1013,1,2022-05-07 08:54:59.565666,,2
4084,1014,16,2022-04-20 08:55:01.566297,,3
4085,1014,15,2022-04-20 08:54:59.566297,,4
4086,1014,11,2022-04-20 08:54:53.566297,,3
4087,1014,14,2022-04-20 08:54:57.566297,,4
4088,1014,12,2022-04-20 08:54:54.566297,,2
4089,1015,9,2022-01-12 08:54:54.566524,,4
4090,1015,11,2022-01-12 08:54:56.566524,,1
4091,1015,14,2022-01-12 08:54:53.566524,,4
4092,1015,3,2022-01-12 08:54:55.566524,,1
4093,1015,4,2022-01-12 08:55:01.566524,,2
4094,1016,16,2022-01-16 08:54:58.566691,,4
4095,1016,6,2022-01-16 08:55:02.566691,,4
4096,1016,5,2022-01-16 08:54:54.566691,,4
4097,1017,6,2022-05-02 08:55:01.566800,,3
4098,1017,10,2022-05-02 08:54:55.566800,,3
4099,1017,14,2022-05-02 08:54:59.566800,,2
4100,1017,3,2022-05-02 08:54:53.566800,,3
4101,1018,12,2022-05-10 08:54:53.567083,,4
4102,1018,2,2022-05-10 08:54:56.567083,,4
4103,1018,4,2022-05-10 08:54:55.567083,,4
4104,1018,4,2022-05-10 08:55:01.567083,,4
4105,1018,6,2022-05-10 08:54:55.567083,,1
4106,1019,5,2022-04-11 08:54:59.567265,,1
4107,1019,11,2022-04-11 08:54:53.567265,,1
4108,1019,3,2022-04-11 08:54:53.567265,,2
4109,1020,2,2022-04-23 08:54:56.567412,,3
4110,1020,14,2022-04-23 08:54:56.567412,,4
4111,1020,10,2022-04-23 08:54:58.567412,,2
4112,1020,14,2022-04-23 08:54:53.567412,,2
4113,1021,9,2022-01-17 08:54:53.567551,,1
4114,1021,5,2022-01-17 08:54:56.567551,,4
4115,1021,16,2022-01-17 08:54:59.567551,,3
4116,1022,16,2022-05-11 08:54:53.567660,,4
4117,1022,14,2022-05-11 08:54:59.567660,,4
4118,1022,10,2022-05-11 08:55:02.567660,,1
4119,1022,3,2022-05-11 08:54:58.567660,,1
4120,1022,7,2022-05-11 08:54:57.567660,,4
4121,1023,1,2022-04-23 08:54:54.567817,,3
4122,1023,5,2022-04-23 08:54:53.567817,,2
4123,1023,14,2022-04-23 08:55:00.567817,,1
4124,1023,7,2022-04-23 08:54:57.567817,,2
4125,1024,9,2022-05-13 08:54:56.567956,,4
4126,1024,10,2022-05-13 08:54:54.567956,,3
4127,1024,16,2022-05-13 08:54:59.567956,,1
4128,1024,11,2022-05-13 08:54:56.567956,,2
4129,1024,7,2022-05-13 08:54:56.567956,,2
4130,1025,5,2022-03-18 08:54:53.568167,,3
4131,1025,3,2022-03-18 08:55:02.568167,,4
4132,1025,12,2022-03-18 08:54:55.568167,,3
4133,1025,4,2022-03-18 08:55:01.568167,,4
4134,1025,2,2022-03-18 08:54:58.568167,,3
4135,1026,6,2022-04-26 08:55:00.568330,,3
4136,1026,11,2022-04-26 08:54:58.568330,,1
4137,1026,9,2022-04-26 08:54:57.568330,,2
4138,1026,1,2022-04-26 08:55:01.568330,,4
4139,1026,11,2022-04-26 08:54:56.568330,,2
4140,1027,14,2022-05-24 08:55:02.568665,,3
4141,1027,8,2022-05-24 08:55:02.568665,,3
4142,1027,9,2022-05-24 08:55:00.568665,,2
4143,1027,6,2022-05-24 08:55:01.568665,,1
4144,1028,15,2022-02-28 08:54:57.568970,,2
4145,1028,15,2022-02-28 08:55:02.568970,,2
4146,1028,16,2022-02-28 08:55:02.568970,,2
4147,1029,12,2022-02-09 08:54:56.569097,,3
4148,1029,8,2022-02-09 08:55:01.569097,,1
4149,1029,11,2022-02-09 08:54:59.569097,,3
4150,1029,13,2022-02-09 08:54:53.569097,,4
4151,1029,8,2022-02-09 08:54:54.569097,,4
4152,1030,12,2022-03-16 08:54:57.569258,,2
4153,1030,4,2022-03-16 08:54:53.569258,,2
4154,1030,15,2022-03-16 08:54:55.569258,,4
4155,1030,4,2022-03-16 08:54:57.569258,,3
4156,1031,9,2022-04-25 08:54:55.569626,,4
4157,1031,2,2022-04-25 08:55:01.569626,,3
4158,1031,10,2022-04-25 08:54:57.569626,,1
4159,1031,9,2022-04-25 08:55:01.569626,,1
4160,1032,15,2022-03-31 08:54:54.569834,,3
4161,1032,12,2022-03-31 08:54:57.569834,,1
4162,1032,2,2022-03-31 08:54:59.569834,,1
4163,1032,3,2022-03-31 08:54:56.569834,,3
4164,1033,11,2022-03-06 08:54:56.570077,,4
4165,1033,16,2022-03-06 08:55:00.570077,,1
4166,1033,9,2022-03-06 08:55:00.570077,,3
4167,1033,7,2022-03-06 08:54:58.570077,,3
4168,1034,12,2022-01-09 08:54:58.570235,,4
4169,1034,8,2022-01-09 08:54:54.570235,,2
4170,1034,12,2022-01-09 08:54:59.570235,,4
4171,1035,12,2022-03-27 08:55:01.570361,,4
4172,1035,11,2022-03-27 08:55:00.570361,,4
4173,1035,8,2022-03-27 08:54:55.570361,,3
4174,1036,2,2022-03-02 08:55:01.570533,,1
4175,1036,11,2022-03-02 08:55:00.570533,,2
4176,1036,12,2022-03-02 08:55:01.570533,,3
4177,1036,3,2022-03-02 08:55:02.570533,,4
4178,1036,9,2022-03-02 08:55:01.570533,,2
4179,1037,2,2022-02-02 08:55:00.570965,,2
4180,1037,10,2022-02-02 08:54:58.570965,,4
4181,1037,8,2022-02-02 08:54:56.570965,,4
4182,1038,2,2022-04-06 08:55:00.571176,,4
4183,1038,14,2022-04-06 08:54:57.571176,,4
4184,1038,16,2022-04-06 08:54:59.571176,,2
4185,1038,16,2022-04-06 08:55:02.571176,,4
4186,1039,3,2022-01-22 08:54:59.571403,,4
4187,1039,15,2022-01-22 08:54:58.571403,,4
4188,1039,11,2022-01-22 08:55:02.571403,,2
4189,1040,15,2022-01-18 08:54:56.571636,,3
4190,1040,5,2022-01-18 08:55:00.571636,,2
4191,1040,15,2022-01-18 08:54:58.571636,,3
4192,1040,8,2022-01-18 08:54:58.571636,,1
4193,1041,4,2022-03-25 08:54:54.571842,,3
4194,1041,13,2022-03-25 08:55:01.571842,,1
4195,1041,7,2022-03-25 08:54:59.571842,,1
4196,1041,4,2022-03-25 08:54:54.571842,,4
4197,1042,11,2022-02-03 08:54:53.572007,,2
4198,1042,8,2022-02-03 08:54:58.572007,,1
4199,1042,16,2022-02-03 08:55:01.572007,,1
4200,1043,4,2022-04-07 08:54:57.572334,,1
4201,1043,13,2022-04-07 08:54:57.572334,,2
4202,1043,12,2022-04-07 08:54:59.572334,,3
4203,1043,11,2022-04-07 08:54:59.572334,,4
4204,1044,16,2022-03-28 08:54:56.572601,,2
4205,1044,7,2022-03-28 08:54:57.572601,,1
4206,1044,8,2022-03-28 08:54:57.572601,,3
4207,1045,7,2022-01-25 08:55:02.572797,,1
4208,1045,7,2022-01-25 08:55:02.572797,,4
4209,1045,13,2022-01-25 08:54:57.572797,,2
4210,1045,10,2022-01-25 08:55:02.572797,,4
4211,1046,11,2022-04-05 08:55:00.573135,,1
4212,1046,12,2022-04-05 08:54:58.573135,,2
4213,1046,11,2022-04-05 08:55:01.573135,,4
4214,1046,13,2022-04-05 08:55:00.573135,,1
4215,1046,12,2022-04-05 08:54:56.573135,,2
4216,1047,14,2022-05-06 08:55:00.573437,,4
4217,1047,7,2022-05-06 08:54:59.573437,,3
4218,1047,9,2022-05-06 08:54:59.573437,,3
4219,1048,16,2022-01-16 08:54:54.573564,,1
4220,1048,3,2022-01-16 08:54:55.573564,,1
4221,1048,2,2022-01-16 08:55:02.573564,,3
4222,1048,3,2022-01-16 08:55:02.573564,,2
4223,1048,5,2022-01-16 08:54:55.573564,,4
4224,1049,10,2022-05-12 08:54:58.573818,,3
4225,1049,5,2022-05-12 08:54:54.573818,,2
4226,1049,1,2022-05-12 08:54:58.573818,,3
4227,1049,16,2022-05-12 08:54:55.573818,,1
4228,1050,11,2022-02-02 08:55:00.573973,,1
4229,1050,11,2022-02-02 08:54:59.573973,,1
4230,1050,14,2022-02-02 08:54:58.573973,,4
4231,1051,1,2022-03-02 08:54:53.574168,,4
4232,1051,13,2022-03-02 08:54:57.574168,,1
4233,1051,1,2022-03-02 08:54:59.574168,,4
4234,1052,12,2022-04-25 08:55:01.574286,,2
4235,1052,3,2022-04-25 08:55:00.574286,,4
4236,1052,8,2022-04-25 08:54:55.574286,,2
4237,1052,7,2022-04-25 08:54:53.574286,,2
4238,1053,14,2022-03-02 08:54:53.574507,,4
4239,1053,15,2022-03-02 08:54:56.574507,,1
4240,1053,3,2022-03-02 08:54:53.574507,,1
4241,1053,4,2022-03-02 08:54:53.574507,,2
4242,1053,8,2022-03-02 08:54:53.574507,,1
4243,1054,12,2022-02-05 08:55:01.574711,,4
4244,1054,3,2022-02-05 08:55:02.574711,,4
4245,1054,9,2022-02-05 08:55:01.574711,,4
4246,1054,1,2022-02-05 08:54:55.574711,,3
4247,1054,10,2022-02-05 08:54:53.574711,,1
4248,1055,11,2022-03-10 08:54:56.574881,,1
4249,1055,1,2022-03-10 08:55:00.574881,,3
4250,1055,12,2022-03-10 08:55:02.574881,,1
4251,1055,16,2022-03-10 08:54:55.574881,,3
4252,1055,12,2022-03-10 08:54:56.574881,,4
4253,1056,8,2022-01-23 08:54:58.575043,,4
4254,1056,4,2022-01-23 08:54:56.575043,,2
4255,1056,7,2022-01-23 08:54:57.575043,,2
4256,1056,1,2022-01-23 08:55:01.575043,,3
4257,1057,15,2022-02-17 08:55:00.575186,,2
4258,1057,15,2022-02-17 08:55:01.575186,,4
4259,1057,7,2022-02-17 08:54:54.575186,,4
4260,1058,13,2022-02-09 08:55:01.575311,,2
4261,1058,2,2022-02-09 08:54:56.575311,,2
4262,1058,4,2022-02-09 08:54:56.575311,,4
4263,1059,5,2022-04-05 08:55:02.575428,,4
4264,1059,7,2022-04-05 08:54:59.575428,,4
4265,1059,7,2022-04-05 08:54:57.575428,,1
4266,1059,3,2022-04-05 08:54:59.575428,,1
4267,1059,11,2022-04-05 08:54:56.575428,,1
4268,1060,1,2022-04-23 08:55:02.575619,,1
4269,1060,2,2022-04-23 08:54:55.575619,,2
4270,1060,15,2022-04-23 08:54:55.575619,,2
4271,1060,16,2022-04-23 08:54:59.575619,,2
4272,1060,4,2022-04-23 08:54:54.575619,,3
4273,1061,7,2022-04-03 08:55:01.575871,,4
4274,1061,3,2022-04-03 08:54:53.575871,,4
4275,1061,5,2022-04-03 08:54:56.575871,,2
4276,1061,1,2022-04-03 08:54:57.575871,,2
4277,1062,10,2022-04-06 08:55:00.576118,,3
4278,1062,13,2022-04-06 08:54:54.576118,,3
4279,1062,6,2022-04-06 08:55:01.576118,,4
4280,1062,9,2022-04-06 08:54:58.576118,,3
4281,1063,12,2022-02-09 08:54:54.576270,,4
4282,1063,13,2022-02-09 08:55:02.576270,,2
4283,1063,9,2022-02-09 08:54:57.576270,,1
4284,1064,15,2022-04-02 08:54:57.576382,,4
4285,1064,8,2022-04-02 08:55:02.576382,,1
4286,1064,7,2022-04-02 08:54:53.576382,,1
4287,1065,4,2022-03-02 08:54:55.576494,,1
4288,1065,7,2022-03-02 08:54:55.576494,,4
4289,1065,4,2022-03-02 08:55:01.576494,,4
4290,1065,15,2022-03-02 08:54:53.576494,,4
4291,1066,3,2022-02-19 08:55:00.576714,,4
4292,1066,14,2022-02-19 08:55:01.576714,,2
4293,1066,1,2022-02-19 08:54:57.576714,,3
4294,1066,13,2022-02-19 08:54:53.576714,,1
4295,1067,8,2022-05-13 08:54:55.577030,,4
4296,1067,5,2022-05-13 08:54:55.577030,,3
4297,1067,9,2022-05-13 08:54:58.577030,,2
4298,1067,7,2022-05-13 08:54:53.577030,,1
4299,1068,12,2022-02-06 08:54:58.577180,,1
4300,1068,7,2022-02-06 08:54:58.577180,,3
4301,1068,13,2022-02-06 08:54:55.577180,,3
4302,1068,10,2022-02-06 08:55:00.577180,,3
4303,1068,15,2022-02-06 08:55:02.577180,,4
4304,1069,14,2022-04-18 08:54:57.577351,,3
4305,1069,2,2022-04-18 08:54:53.577351,,1
4306,1069,12,2022-04-18 08:55:00.577351,,1
4307,1069,13,2022-04-18 08:54:56.577351,,4
4308,1069,11,2022-04-18 08:54:56.577351,,4
4309,1070,4,2022-03-03 08:54:59.577520,,3
4310,1070,16,2022-03-03 08:54:54.577520,,1
4311,1070,12,2022-03-03 08:54:59.577520,,4
4312,1070,13,2022-03-03 08:55:00.577520,,2
4313,1071,16,2022-05-03 08:55:01.577660,,4
4314,1071,1,2022-05-03 08:54:57.577660,,2
4315,1071,5,2022-05-03 08:54:58.577660,,2
4316,1071,3,2022-05-03 08:54:55.577660,,4
4317,1072,2,2022-05-11 08:55:00.577793,,1
4318,1072,11,2022-05-11 08:54:55.577793,,3
4319,1072,2,2022-05-11 08:54:58.577793,,4
4320,1072,9,2022-05-11 08:54:55.577793,,2
4321,1072,12,2022-05-11 08:55:02.577793,,2
4322,1073,16,2022-03-31 08:54:55.577983,,2
4323,1073,8,2022-03-31 08:54:57.577983,,2
4324,1073,2,2022-03-31 08:55:02.577983,,4
4325,1073,16,2022-03-31 08:54:55.577983,,1
4326,1074,13,2022-02-12 08:54:53.578227,,3
4327,1074,6,2022-02-12 08:54:58.578227,,2
4328,1074,10,2022-02-12 08:55:02.578227,,4
4329,1074,11,2022-02-12 08:54:55.578227,,4
4330,1074,13,2022-02-12 08:54:57.578227,,1
4331,1075,12,2022-05-04 08:55:00.578853,,4
4332,1075,7,2022-05-04 08:55:02.578853,,1
4333,1075,13,2022-05-04 08:54:59.578853,,1
4334,1075,4,2022-05-04 08:55:02.578853,,4
4335,1076,12,2022-05-13 08:54:59.579012,,3
4336,1076,5,2022-05-13 08:54:55.579012,,4
